# Time_ps	Resid	Distance_A
430.0	4788	11.250395392086324
430.0	4790	20.35921210182972
430.0	4791	4.264251587511719
430.0	4792	7.865458790180619
430.0	4793	16.634680145464152
430.0	4794	15.53472134578768
430.0	4796	21.571275058322236
430.0	4797	21.649236017647677
430.0	4799	18.821849112239697
430.0	4800	19.77767171272957
430.0	4801	6.29231516625395
430.0	4802	12.329630110518366
430.0	4803	15.173923122854378
430.0	4804	20.00085156391408
430.0	4805	20.286229841427982
430.0	4806	5.775876070003676
430.0	4807	19.200547221492986
430.0	4808	11.599976330176675
430.0	4809	28.828725194042864
430.0	4810	19.955804241341518
430.0	4811	10.700345482784522
430.0	4812	20.32160299091485
430.0	4813	34.8821680774487
430.0	4814	9.370041337061572
430.0	4815	17.81288521530444
430.0	4816	10.515153021982613
430.0	4817	5.222512094890429
430.0	4818	4.313564501496278
430.0	4819	9.440667659297352
430.0	4820	20.71219521006789
430.0	4821	25.21737084215166
430.0	4822	9.84502569394324
430.0	4823	20.907875218266103
430.0	4824	4.9386144203865205
430.0	4825	6.265099537722385
430.0	4827	37.887125354733556
430.0	4828	14.748833649229335
430.0	4829	13.91683765927714
430.0	4830	7.805610986094781
430.0	4831	16.752313451079786
430.0	4832	26.33883148973891
430.0	4833	7.240463625358696
430.0	4834	4.531378445784343
430.0	4835	22.865855486008332
430.0	4836	29.54287454058519
430.0	4837	18.004015541612688
430.0	4838	23.400785801923178
430.0	4839	14.806824291713317
430.0	4840	29.070184003197653
430.0	4841	27.023092114601475
430.0	4842	12.799860361057128
430.0	4843	15.817233720289805
430.0	4846	29.653343372732124
430.0	4847	11.147347496219318
430.0	4848	13.754837409792438
430.0	4851	20.789937621632816
430.0	4852	23.97872617594727
440.0	4755	16.597086300969114
440.0	4757	8.589385892277743
440.0	4758	20.408565032030133
440.0	4759	4.735159180495479
440.0	4760	13.86718737765517
440.0	4761	31.425452622874197
440.0	4762	10.943042688374973
440.0	4763	24.067163527453424
440.0	4764	18.98181001632833
440.0	4765	18.619691938565502
440.0	4766	5.484884967328787
440.0	4767	33.090751623783866
440.0	4768	10.290467922298197
440.0	4769	14.762895943874238
440.0	4770	13.06118126592582
440.0	4771	4.35945332311768
440.0	4772	21.866152460215485
440.0	4773	14.87165356081231
440.0	4774	23.350402165554115
440.0	4775	26.107840380321694
440.0	4776	5.039411589782818
440.0	4777	17.216344661976482
440.0	4778	23.61507866712403
440.0	4779	22.00914918752503
440.0	4780	28.189563779628866
440.0	4781	21.81129429149309
440.0	4782	25.259610640186605
440.0	4783	12.921822063135789
440.0	4784	5.875805736885357
440.0	4786	30.783129953104662
440.0	4787	19.622541492836692
440.0	4788	11.845557392712614
440.0	4791	5.448170074975224
440.0	4792	9.09059804563518
440.0	4793	17.618145997177695
440.0	4794	15.509932926508741
440.0	4796	21.26722311547986
440.0	4797	21.355486099261
440.0	4799	19.132618965631284
440.0	4800	17.47297162003702
440.0	4801	6.16351940039467
440.0	4802	8.536794296834572
440.0	4803	15.47715555125027
440.0	4804	19.60361198419171
440.0	4805	20.451552313963166
440.0	4806	5.388069787298698
440.0	4807	18.054244732037297
440.0	4808	14.78480530616895
440.0	4809	31.176955495193997
440.0	4810	20.261337908359
440.0	4811	12.626082362928981
440.0	4812	20.006271393147987
440.0	4813	36.78392450028127
440.0	4814	10.465322175953983
440.0	4815	17.776785658383172
440.0	4816	10.342215170662781
440.0	4817	5.0318276478433015
440.0	4818	4.925793683709369
440.0	4819	9.000750311542145
440.0	4820	20.003706516902255
440.0	4821	26.721547387147478
440.0	4822	9.804901000089
440.0	4823	21.364386734430997
440.0	4824	4.894123804623593
440.0	4825	6.902719236774591
440.0	4827	38.79957679730559
440.0	4828	11.212070038889598
440.0	4829	13.10737091822645
440.0	4830	9.830799411642847
440.0	4831	15.938044838675188
440.0	4832	26.3775150101005
440.0	4833	4.201861159591901
440.0	4834	4.984746405639782
440.0	4835	23.657497376522503
440.0	4836	31.352095489167947
440.0	4837	19.153105901814286
440.0	4838	23.92467461644768
440.0	4839	11.537425179523504
440.0	4840	27.952410382718806
440.0	4841	27.787984363970903
440.0	4842	8.473097282063293
440.0	4843	17.04842423365713
440.0	4846	27.645235365320723
440.0	4847	9.881611147340886
440.0	4848	13.556637502370716
440.0	4851	21.184864369285858
440.0	4852	24.88768481609762
450.0	4755	18.61725515030474
450.0	4757	10.172584024776272
450.0	4758	18.6519615844405
450.0	4759	4.192589060157274
450.0	4760	12.094511797971476
450.0	4761	32.04230651768805
450.0	4762	10.211804996599563
450.0	4763	22.91351451996727
450.0	4764	17.854314948672233
450.0	4765	19.533865280066838
450.0	4766	5.6347574447679065
450.0	4767	33.075287322558715
450.0	4768	12.136769531408483
450.0	4769	11.989125840853902
450.0	4770	11.606323835173427
450.0	4771	4.161104115226546
450.0	4772	21.278605778274816
450.0	4773	17.483027557838643
450.0	4774	23.439484286902257
450.0	4775	25.26606131639081
450.0	4776	5.025304848319382
450.0	4777	19.410196454227272
450.0	4778	24.286263917358195
450.0	4779	22.071441256052555
450.0	4780	28.744448458792213
450.0	4781	24.08065554312776
450.0	4782	26.812687990013444
450.0	4783	12.258142656598201
450.0	4784	4.883962555208453
450.0	4786	31.42992627903819
450.0	4787	18.096999324025564
450.0	4788	12.731592245806507
450.0	4791	5.888567745264088
450.0	4792	8.75461350473624
450.0	4793	17.307075770934365
450.0	4794	16.80034723940297
450.0	4796	21.25647204176501
450.0	4797	21.50708453692248
450.0	4799	18.349414755996847
450.0	4800	19.071590479531316
450.0	4801	5.870322997354665
450.0	4802	11.814385416560437
450.0	4803	12.46947215758334
450.0	4804	17.469281015525578
450.0	4805	21.158620451905225
450.0	4806	4.61920736839554
450.0	4807	16.79984185089991
450.0	4808	15.396904024512825
450.0	4809	30.177063736910785
450.0	4810	20.55727069239414
450.0	4811	12.240264551140987
450.0	4812	20.017357558982074
450.0	4813	36.113167844225
450.0	4814	10.419129336227378
450.0	4815	17.287846373123248
450.0	4816	11.990068640815036
450.0	4817	4.640439131792542
450.0	4818	5.497078866284018
450.0	4819	7.261219191740653
450.0	4820	21.250569817887875
450.0	4821	25.74845177236627
450.0	4822	9.449451772144657
450.0	4823	20.566757115656667
450.0	4824	4.154203595221505
450.0	4825	7.007413222850676
450.0	4827	37.59543783796942
450.0	4828	12.753977993914699
450.0	4829	13.09023529809571
450.0	4830	10.11330004162814
450.0	4831	14.796601485313026
450.0	4832	25.22424888740924
450.0	4833	3.818345969459305
450.0	4834	4.640517283580125
450.0	4835	24.5315485012563
450.0	4836	30.806334736542603
450.0	4837	15.420226533580571
450.0	4838	23.40511687466589
450.0	4839	11.919952548147508
450.0	4840	28.03279956981543
450.0	4841	27.725662356893995
450.0	4842	9.424114718773557
450.0	4843	16.212727726640995
450.0	4846	27.37821973353748
450.0	4847	12.591678682849354
450.0	4848	15.062864896879034
450.0	4851	21.515171661862446
450.0	4852	23.863879715561684
460.0	4757	9.174622287403938
460.0	4758	19.500424598964162
460.0	4759	5.195434855242889
460.0	4760	12.696498991436304
460.0	4761	32.315068441938955
460.0	4762	11.944258429729055
460.0	4763	21.944062891907652
460.0	4764	19.7239458258361
460.0	4765	19.110440219541747
460.0	4766	6.10599433672276
460.0	4767	33.87016515295013
460.0	4768	13.698954994611745
460.0	4769	12.120442139025574
460.0	4770	9.231423351135259
460.0	4771	4.309295047190303
460.0	4772	20.69186955497588
460.0	4773	17.09943212804535
460.0	4774	23.551957785833586
460.0	4775	25.329492676146685
460.0	4776	4.527575708595563
460.0	4777	18.9446097614545
460.0	4778	24.77616551723598
460.0	4779	20.721478248947214
460.0	4780	29.50135076377798
460.0	4781	22.770042016725583
460.0	4782	24.89072486248042
460.0	4783	11.881320661365613
460.0	4784	6.095706069777411
460.0	4786	28.752439063064134
460.0	4787	19.551103394185116
460.0	4788	14.85013467625225
460.0	4791	3.9420242996038475
460.0	4792	9.17716203326272
460.0	4793	17.494665355639693
460.0	4794	12.79606075825719
460.0	4796	21.41941356608031
460.0	4797	19.324170743819764
460.0	4799	16.912628255895143
460.0	4800	17.019745320837046
460.0	4801	5.142428562854143
460.0	4802	11.533943112508387
460.0	4803	17.517330966208725
460.0	4804	16.201082235853086
460.0	4805	21.43249604528145
460.0	4806	4.721028680147033
460.0	4807	17.949896543072924
460.0	4808	15.37190595406497
460.0	4809	29.15399295685715
460.0	4810	21.55045718175272
460.0	4811	13.054588406173517
460.0	4812	19.48567942393404
460.0	4813	35.73300794327622
460.0	4814	9.65031986825498
460.0	4815	18.13590183723814
460.0	4816	11.018789212820428
460.0	4817	5.415768864967469
460.0	4818	4.591913537313995
460.0	4819	8.903954715545655
460.0	4820	19.52485658608393
460.0	4821	26.099692651460018
460.0	4822	10.895553189680813
460.0	4823	21.9156730404159
460.0	4824	4.615697511054452
460.0	4825	5.595032016375999
460.0	4827	37.71408592470844
460.0	4828	11.823535777395632
460.0	4829	12.761919636688587
460.0	4830	9.383883993457964
460.0	4831	15.385257455350647
460.0	4832	25.593057923335465
460.0	4833	4.032547568173512
460.0	4834	5.574483029628382
460.0	4835	24.88638848108496
460.0	4836	30.32210395775194
460.0	4837	15.338538836905325
460.0	4838	21.64253883086079
460.0	4839	11.458239255861784
460.0	4840	29.83795772242077
460.0	4841	26.933591772688505
460.0	4842	7.983702874652966
460.0	4843	17.593232126575227
460.0	4846	30.26227239786329
460.0	4847	11.304398909227071
460.0	4848	13.916394947690529
460.0	4851	20.356148620462328
460.0	4852	26.13875525169094
470.0	4755	16.59530847385258
470.0	4757	7.378729878541067
470.0	4758	20.333286793161896
470.0	4759	4.168233708398541
470.0	4760	12.874758184736951
470.0	4761	31.611393921196594
470.0	4762	10.455565643995
470.0	4763	22.09351002676776
470.0	4764	21.012490575823477
470.0	4765	19.33769770729173
470.0	4766	6.875226480679055
470.0	4767	33.299539843065524
470.0	4768	12.799103462889423
470.0	4769	13.82354353781496
470.0	4770	12.078689597859247
470.0	4771	5.32379724121222
470.0	4772	25.335153621483943
470.0	4773	17.157125019937105
470.0	4774	23.80648119601467
470.0	4775	25.65615032246285
470.0	4776	5.441655637212421
470.0	4777	18.75187351683626
470.0	4778	26.856004674653768
470.0	4779	21.26364282097917
470.0	4780	30.13142334866794
470.0	4781	22.688030348287757
470.0	4782	26.368768149158388
470.0	4783	12.110010211679311
470.0	4784	3.6796502664545483
470.0	4786	32.003815172026194
470.0	4787	17.653122701044484
470.0	4788	13.107235445262587
470.0	4791	4.222467934988516
470.0	4792	8.2368734353882
470.0	4793	17.10431906122545
470.0	4794	14.197590918448354
470.0	4796	22.20153258194511
470.0	4797	20.800015904867156
470.0	4799	18.35679779900382
470.0	4800	15.065687166153333
470.0	4801	6.789546940683318
470.0	4802	12.842819617306382
470.0	4803	17.905924587331356
470.0	4804	16.06567815181392
470.0	4805	20.748842672191575
470.0	4806	4.90906961425464
470.0	4807	15.812590749808264
470.0	4808	15.79844431807636
470.0	4809	30.291188919546787
470.0	4810	21.9323534934297
470.0	4811	15.07738020537286
470.0	4812	21.320505491638578
470.0	4813	35.094563047954594
470.0	4814	11.214460899264118
470.0	4815	18.031854609337177
470.0	4816	11.215203332580503
470.0	4817	5.443318079913519
470.0	4818	4.923146966724765
470.0	4819	7.8266039499130695
470.0	4820	16.194974099913797
470.0	4821	25.56838900698424
470.0	4822	10.723505479388578
470.0	4823	20.28048374667613
470.0	4824	4.708986396997831
470.0	4825	7.248219107971093
470.0	4827	35.380975956460524
470.0	4828	11.002765847715267
470.0	4829	13.415048132844708
470.0	4830	8.976109109937154
470.0	4831	13.919585092434982
470.0	4832	26.0470087100031
470.0	4833	4.790212245060629
470.0	4834	5.809860835288434
470.0	4835	24.079056549604072
470.0	4836	31.139198498907728
470.0	4837	16.916773785674096
470.0	4838	22.944971667390544
470.0	4839	12.373754294350636
470.0	4840	29.893485008397384
470.0	4841	26.723690468520378
470.0	4842	5.343241301573764
470.0	4843	17.379000113978726
470.0	4846	28.98452754982559
470.0	4847	14.661079319969197
470.0	4848	13.728911563772641
470.0	4851	21.772190170756293
470.0	4852	24.542850346014863
480.0	4755	17.493861999917602
480.0	4757	8.10091642682979
480.0	4758	20.4695446732686
480.0	4759	6.927653001709027
480.0	4760	13.238911729561938
480.0	4761	31.26572853536877
480.0	4762	8.98560015764516
480.0	4763	23.96516493914554
480.0	4764	18.8328866529777
480.0	4765	19.422206981904157
480.0	4766	6.257296202905401
480.0	4767	32.90923682192404
480.0	4768	14.01678289576792
480.0	4769	12.024027965453348
480.0	4770	11.85899000787064
480.0	4771	4.475777619287881
480.0	4772	21.147556808367728
480.0	4773	14.747666100158433
480.0	4774	21.987636519730952
480.0	4775	25.683114366963025
480.0	4776	4.0764008774111185
480.0	4777	19.356666471453682
480.0	4778	25.443675147010143
480.0	4779	22.612773220455523
480.0	4780	29.304820465811613
480.0	4781	21.08293808269319
480.0	4782	26.92849173089695
480.0	4783	12.339442020968848
480.0	4784	4.087150952878081
480.0	4786	29.015859187587957
480.0	4787	18.830982073010432
480.0	4788	11.304939972405807
480.0	4791	5.131884608057224
480.0	4792	8.705996503174369
480.0	4793	18.11131577580428
480.0	4794	14.576984896680923
480.0	4796	23.098173660488683
480.0	4797	20.94928390860084
480.0	4799	18.543899011584582
480.0	4800	17.34843188118252
480.0	4801	6.15812072972918
480.0	4802	10.94363173686472
480.0	4803	15.547161341002543
480.0	4804	15.503129377507664
480.0	4805	18.961426584198975
480.0	4806	5.664848057603476
480.0	4807	14.18298870448162
480.0	4808	17.95441440733479
480.0	4809	30.897761604602096
480.0	4810	21.63070508325748
480.0	4811	15.749391660651169
480.0	4812	21.091456089693235
480.0	4813	35.864952405782766
480.0	4814	10.943686760844024
480.0	4815	17.772769162237605
480.0	4816	10.136594688850968
480.0	4817	5.300809681789527
480.0	4818	4.804939537384439
480.0	4819	8.819590606877863
480.0	4820	17.88868597981311
480.0	4821	25.523045419433682
480.0	4822	10.015584309123522
480.0	4823	20.808772271391664
480.0	4824	4.518737488413842
480.0	4825	7.508088980587208
480.0	4827	37.449891521058724
480.0	4828	14.167450605298038
480.0	4829	12.695528751764359
480.0	4830	9.00814286715367
480.0	4831	15.34972651794748
480.0	4832	27.619726379388688
480.0	4833	4.114517691290561
480.0	4834	5.00033490791858
480.0	4835	23.361574090290173
480.0	4836	31.36463148876416
480.0	4837	17.194103852950533
480.0	4838	23.147418953828147
480.0	4839	5.951571524206991
480.0	4840	29.010053907606014
480.0	4841	26.21270198734544
480.0	4842	4.453877954459751
480.0	4843	17.34924718713378
480.0	4846	27.86041383435222
480.0	4847	13.077284892900357
480.0	4848	13.902287607898673
480.0	4851	21.838796416997894
480.0	4852	23.94002296300222
490.0	4755	15.084121401562312
490.0	4757	7.567868569187715
490.0	4758	20.413164501393325
490.0	4759	5.153970832119976
490.0	4760	12.976339450509242
490.0	4761	31.65739251461071
490.0	4762	8.659132526123198
490.0	4763	21.41715079384376
490.0	4764	18.573113765277714
490.0	4765	18.416567483820124
490.0	4766	6.496189211688165
490.0	4767	30.8986487738952
490.0	4768	12.549166915178104
490.0	4769	12.984371258978666
490.0	4770	11.40671309660516
490.0	4771	4.128035194480947
490.0	4772	21.040087383588713
490.0	4773	14.888237907932401
490.0	4774	22.001381523050473
490.0	4775	26.211816180957115
490.0	4776	4.605894448325241
490.0	4777	20.01478656190949
490.0	4778	26.400726138852384
490.0	4779	21.03006450851898
490.0	4780	33.339675944036394
490.0	4781	21.363064579456847
490.0	4782	24.02284744589381
490.0	4783	14.587864789649489
490.0	4784	4.9899831608830345
490.0	4786	28.7021554575862
490.0	4787	17.232238751618592
490.0	4788	10.286200308555234
490.0	4791	4.460408019848839
490.0	4792	8.630445711003492
490.0	4793	16.925642483623637
490.0	4794	15.143294726314442
490.0	4796	22.72297528108518
490.0	4797	22.25331796262292
490.0	4799	15.90892286768563
490.0	4800	17.686994715988703
490.0	4801	5.965306035635262
490.0	4802	12.787776473262912
490.0	4803	16.63337825454864
490.0	4804	16.697301775571848
490.0	4805	19.94640398609098
490.0	4806	5.209165917433833
490.0	4807	13.746444787082147
490.0	4808	18.44684615391305
490.0	4809	29.636899755104356
490.0	4810	20.500981103857818
490.0	4811	12.216102307644256
490.0	4812	21.414121618685286
490.0	4813	34.88833270117103
490.0	4814	10.304542396750051
490.0	4815	17.95255148331229
490.0	4816	10.761151641717492
490.0	4817	4.377035195584142
490.0	4818	4.883696174511747
490.0	4819	8.092797033072248
490.0	4820	17.589543433070368
490.0	4821	26.929140082852047
490.0	4822	12.414031012003601
490.0	4823	20.874075799037346
490.0	4824	4.611430603970289
490.0	4825	7.335540502364208
490.0	4827	37.375250815192935
490.0	4828	14.828664071442935
490.0	4829	14.654375760951638
490.0	4830	8.200524535734758
490.0	4831	15.909284975878988
490.0	4832	27.556465110252645
490.0	4833	4.518415400822858
490.0	4834	3.6652150648422746
490.0	4835	23.281782562792753
490.0	4836	30.591028235652477
490.0	4837	16.868417836852252
490.0	4838	24.29653823753609
490.0	4839	9.167064608454282
490.0	4840	29.61457682693545
490.0	4841	26.035497356463356
490.0	4842	5.153071659524388
490.0	4843	18.540198175303882
490.0	4846	27.0415925471219
490.0	4847	10.787036522879786
490.0	4848	12.2966878445472
490.0	4851	21.678219764376685
490.0	4852	24.921018253789676
500.0	4757	7.905251754640586
500.0	4758	22.642515832343246
500.0	4759	8.789113597075625
500.0	4760	13.723108450643736
500.0	4761	30.94401420908169
500.0	4762	9.10598592767433
500.0	4763	23.567965073852275
500.0	4764	18.524379324005974
500.0	4765	19.185523473436803
500.0	4766	5.494488670441514
500.0	4767	33.29146688097952
500.0	4768	13.692602234679754
500.0	4769	12.289859038527977
500.0	4770	9.70595709695838
500.0	4771	4.987034156098059
500.0	4772	21.407170647834086
500.0	4773	15.123348304137133
500.0	4774	22.26507426957881
500.0	4775	25.685941012812556
500.0	4776	5.954792886885593
500.0	4777	20.898522505815006
500.0	4778	27.28065148904325
500.0	4779	20.131354304548942
500.0	4780	30.83753534703523
500.0	4781	23.515642557033217
500.0	4782	26.927813914148786
500.0	4783	12.45874920245829
500.0	4784	5.414230560858421
500.0	4786	28.04110427184395
500.0	4787	18.292184306132555
500.0	4788	9.740249758735864
500.0	4791	4.608628324752717
500.0	4792	8.91160837644937
500.0	4793	16.61399619574691
500.0	4794	14.903690769122155
500.0	4796	24.19469202251734
500.0	4797	22.307456320462983
500.0	4799	16.085001236072138
500.0	4800	17.247360583078535
500.0	4801	5.595308237057506
500.0	4802	11.788554171757585
500.0	4803	17.084001189331183
500.0	4804	17.724845574361122
500.0	4805	19.925021596333178
500.0	4806	6.112066219621522
500.0	4807	16.005539871072177
500.0	4808	20.10760721130955
500.0	4809	29.015645892754517
500.0	4810	20.473506118631523
500.0	4811	13.413051190409822
500.0	4812	20.390731202431663
500.0	4813	35.230250656445406
500.0	4814	11.300109616316398
500.0	4815	16.894671922469126
500.0	4816	10.185264128988193
500.0	4817	5.547793385716722
500.0	4818	4.646436552768586
500.0	4819	9.327655714761837
500.0	4820	17.999518824610842
500.0	4821	24.627865100421136
500.0	4822	12.295443488989303
500.0	4823	23.674130306788385
500.0	4824	3.7855977990903207
500.0	4825	9.054997144230166
500.0	4827	38.92549671214912
500.0	4828	14.181118391799151
500.0	4829	15.155079881036452
500.0	4830	8.71089490601578
500.0	4831	15.304729480470796
500.0	4832	29.562306215515882
500.0	4833	5.20406535616649
500.0	4834	4.522370281736424
500.0	4835	23.53817131530615
500.0	4836	30.86018693789702
500.0	4837	18.27715434640801
500.0	4838	22.704255025540647
500.0	4839	8.954756170268222
500.0	4840	28.859228564322283
500.0	4841	26.868071901620095
500.0	4842	4.628999778865489
500.0	4843	19.670238560838957
500.0	4846	28.522509838815143
500.0	4847	13.866836306979737
500.0	4848	15.049000331205434
500.0	4851	20.512924139746012
500.0	4852	24.323027142743165
510.0	4755	16.31753838505727
510.0	4757	7.25195348104263
510.0	4758	20.643193146681003
510.0	4759	7.350556570148916
510.0	4760	13.056211542835742
510.0	4761	31.597274640633927
510.0	4762	8.851275525616146
510.0	4763	23.71082790980974
510.0	4764	18.545764110687017
510.0	4765	19.26422589154479
510.0	4766	6.413773320386538
510.0	4767	32.311108212256556
510.0	4768	14.55470304721181
510.0	4769	11.106387110301217
510.0	4770	10.229858766186409
510.0	4771	5.131594612105474
510.0	4772	23.38662004550455
510.0	4773	17.373759198178917
510.0	4774	21.628289239809884
510.0	4775	25.20029688330469
510.0	4776	4.91936694598191
510.0	4777	20.255556992838635
510.0	4778	25.65628420428762
510.0	4779	19.503982144855467
510.0	4780	30.395718086554236
510.0	4781	23.012766858745096
510.0	4782	24.652485914201097
510.0	4783	13.142260748375406
510.0	4784	5.114233381559642
510.0	4786	27.782026586910654
510.0	4787	17.2172274848744
510.0	4788	10.879400840984069
510.0	4791	4.155365048408907
510.0	4792	8.263356424948945
510.0	4793	17.339065992642915
510.0	4794	15.160327090760731
510.0	4796	20.82979078096647
510.0	4797	22.133425983021286
510.0	4799	15.970572885694606
510.0	4800	15.619376431180212
510.0	4801	5.976867920864832
510.0	4802	14.198279066441406
510.0	4803	17.20007958346604
510.0	4804	17.164370552790036
510.0	4805	20.105498632226006
510.0	4806	6.2788032905404885
510.0	4807	14.558927271086777
510.0	4808	18.94759873778101
510.0	4809	27.314031522382006
510.0	4810	20.302168811418063
510.0	4811	11.141087129652023
510.0	4812	21.40739885917991
510.0	4813	35.13729368089894
510.0	4814	11.022392387121315
510.0	4815	16.17100695626274
510.0	4816	12.101601953949531
510.0	4817	6.1206063532429225
510.0	4818	4.344946985509037
510.0	4819	9.43117309428191
510.0	4820	18.00503317914299
510.0	4821	22.29314330894752
510.0	4822	9.241641916663607
510.0	4823	20.8352994440602
510.0	4824	3.450330651403004
510.0	4825	7.814122649500341
510.0	4827	37.11920202877944
510.0	4828	15.021357211232276
510.0	4829	13.13255971927938
510.0	4830	8.48466051079552
510.0	4831	16.94849661160252
510.0	4832	26.975583148590264
510.0	4833	4.346677156292141
510.0	4834	6.421596920808929
510.0	4835	24.921481018644606
510.0	4836	29.576968749998375
510.0	4837	15.582356834742761
510.0	4838	22.395506428479806
510.0	4839	12.305264713400158
510.0	4840	29.14974360897338
510.0	4841	25.366415549975894
510.0	4842	4.335359680693352
510.0	4843	17.636968130507892
510.0	4846	27.728243550671316
510.0	4847	12.539662817616556
510.0	4848	13.785454069071235
510.0	4851	21.760354034694107
510.0	4852	23.813582183967384
520.0	4755	15.153173014425093
520.0	4757	6.674504254968086
520.0	4758	20.1051744769214
520.0	4759	6.291044630434316
520.0	4760	13.268764470431835
520.0	4761	31.480742569615643
520.0	4762	9.166726487992346
520.0	4763	23.944399810044107
520.0	4764	16.513060868539412
520.0	4765	19.440767828929445
520.0	4766	4.003602712635106
520.0	4767	32.61574324095078
520.0	4768	14.270484240313959
520.0	4769	10.792931283017898
520.0	4770	10.680849409303436
520.0	4771	5.339620444733269
520.0	4772	26.1419715362606
520.0	4773	18.179506068646187
520.0	4774	22.244155136668184
520.0	4775	25.304613529040015
520.0	4776	5.114066553047598
520.0	4777	19.895997599910036
520.0	4778	25.56449873148042
520.0	4779	20.73233971369092
520.0	4780	31.15601983718161
520.0	4781	23.856695225465145
520.0	4782	25.8008006711239
520.0	4783	13.247915794820695
520.0	4784	4.49811095641624
520.0	4786	27.790954363382045
520.0	4787	20.120493778825978
520.0	4788	13.5868775381106
520.0	4791	4.440855510887447
520.0	4792	8.496283662395841
520.0	4793	18.28765282113248
520.0	4794	15.160171816918059
520.0	4796	21.800879346632218
520.0	4797	23.615138771674975
520.0	4799	15.39062851513483
520.0	4800	17.921261653254216
520.0	4801	5.672505578979415
520.0	4802	12.06301469135279
520.0	4803	18.185099816964104
520.0	4804	16.030447123914776
520.0	4805	19.93118497588895
520.0	4806	6.003849469080969
520.0	4807	13.517723944240968
520.0	4808	16.38627440752917
520.0	4809	28.392688465533794
520.0	4810	19.762979816981943
520.0	4811	12.582081427104304
520.0	4812	20.711927176890555
520.0	4813	34.156746497878125
520.0	4814	9.772396023284566
520.0	4815	17.493810172064713
520.0	4816	11.75139134010902
520.0	4817	6.416999059959031
520.0	4818	4.202731637475886
520.0	4819	7.168774545168399
520.0	4820	19.11671153563459
520.0	4821	23.16885000906699
520.0	4822	9.327387573252452
520.0	4823	20.574909113560132
520.0	4824	4.980054298991491
520.0	4825	7.738452155737065
520.0	4827	37.27156687815315
520.0	4828	13.941716978276334
520.0	4829	12.66661253485065
520.0	4830	9.103764481825111
520.0	4831	16.105850343756003
520.0	4832	31.886932669281908
520.0	4833	5.559367304429856
520.0	4834	6.363179308291824
520.0	4835	24.931662139631907
520.0	4836	30.193101611081428
520.0	4837	17.310861190098578
520.0	4838	22.738013098358994
520.0	4839	13.866901720877527
520.0	4840	28.19957375971439
520.0	4841	26.763321846260983
520.0	4842	4.017286979011408
520.0	4843	16.883760158849583
520.0	4846	29.26929778345937
520.0	4847	13.668608377164233
520.0	4848	12.667740707988642
520.0	4851	20.46742653820519
520.0	4852	23.22546241390496
530.0	4755	17.23814964402561
530.0	4757	6.251485682069151
530.0	4758	21.85061780923778
530.0	4759	6.720938340498507
530.0	4760	14.096926971175707
530.0	4761	31.111318225699318
530.0	4762	8.61497470473963
530.0	4763	24.446241276817236
530.0	4764	16.477758023802124
530.0	4765	19.07793416257923
530.0	4766	4.900796863145779
530.0	4767	32.7988060847459
530.0	4768	12.459334645767692
530.0	4769	9.756274286104825
530.0	4770	10.846904934381959
530.0	4771	6.9482185252157675
530.0	4772	23.640254124218753
530.0	4773	18.239757513977615
530.0	4774	22.87113483931064
530.0	4775	25.95443752725273
530.0	4776	5.810303169797695
530.0	4777	19.466860238450387
530.0	4778	24.205946604677994
530.0	4779	19.988936048153498
530.0	4780	31.142271610970123
530.0	4781	23.545166570693056
530.0	4782	25.445819685355946
530.0	4783	13.042133362282978
530.0	4784	5.810355526535562
530.0	4786	26.956531715299594
530.0	4787	19.41995800026114
530.0	4788	13.36206729885731
530.0	4791	4.027971103270596
530.0	4792	8.67380402426594
530.0	4793	17.21313806583297
530.0	4794	16.283170596406457
530.0	4796	23.071050010635098
530.0	4797	23.273227379779566
530.0	4799	15.413775185019812
530.0	4800	18.1422528605183
530.0	4801	5.237103077589496
530.0	4802	11.549108752862198
530.0	4803	18.443708931133948
530.0	4804	15.85128366349598
530.0	4805	19.144202251659156
530.0	4806	5.434574238967945
530.0	4807	14.598627536600832
530.0	4808	18.399013034227178
530.0	4809	27.72528973727186
530.0	4810	21.186426673876113
530.0	4811	10.148632419716527
530.0	4812	22.834817786278965
530.0	4813	36.24317230087362
530.0	4814	9.643551820335837
530.0	4815	17.500137526322536
530.0	4816	10.829047307812663
530.0	4817	6.045409976261397
530.0	4818	3.9668863019792497
530.0	4819	8.264775334037166
530.0	4820	20.224901143481247
530.0	4821	25.235614490532026
530.0	4822	8.186627275080198
530.0	4823	22.231166839252687
530.0	4824	4.57476246370617
530.0	4825	8.631399190743414
530.0	4827	36.45737978218268
530.0	4828	14.032675168850067
530.0	4829	11.98931506227324
530.0	4830	8.111287521727816
530.0	4831	14.858542704536058
530.0	4832	29.994586738275032
530.0	4833	4.633939956890642
530.0	4834	6.923105019549407
530.0	4835	24.037475940711282
530.0	4836	29.292775481307952
530.0	4837	16.389597611026236
530.0	4838	23.022275440568833
530.0	4839	13.156863962362177
530.0	4840	28.70164597324517
530.0	4841	26.039037127530555
530.0	4842	5.985640249579789
530.0	4843	16.580365873017545
530.0	4846	28.440283149783816
530.0	4847	13.193742010554802
530.0	4848	11.75560680074923
530.0	4851	21.327105378418675
530.0	4852	23.70595439297217
540.0	4755	16.618456283840178
540.0	4757	5.199306612627913
540.0	4758	21.59653154656594
540.0	4759	7.121053167761166
540.0	4760	14.156506111008877
540.0	4761	29.940478509461133
